Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407794.mp3;common_voice_de_22407794.mp3;0;210;210;79872;ohne wirtschaftswachstum kann es keine entwicklung geben;ohne wirtschaftswachstum kann es keine entwicklung geben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407796.mp3;common_voice_de_22407796.mp3;0;168;168;63744;schöne worte und gute absichten sind nicht genug;schöne worte und gute absichten sind nicht genug;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407797.mp3;common_voice_de_22407797.mp3;0;285;285;108672;ich war vor ein paar jahren in schweden selbst mitglied eines ausschusses;ich war vor ein paar jahren in schweden selbst mitglied eine ausschusses;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407876.mp3;common_voice_de_22407876.mp3;0;250;250;95232;einen teil der zeit war er dort auch fraktionsvorsitzender seiner partei;einen teil der zeit war er dort auch fraktionsvorsitzender seiner partei;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407880.mp3;common_voice_de_22407880.mp3;0;266;266;101376;dieser prozess wird durch die erweiterung der union gefördert nicht gebremst;dieser prozess wird durch die erweiterung der union gefördert nicht gebremst;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407937.mp3;common_voice_de_22407937.mp3;0;232;232;88320;wie wäre es denn wenn man sagen würde man bezahlt die steuer nicht;wie wäre es denn wenn man sagen würde man bezahlt die steuer nicht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407984.mp3;common_voice_de_22407984.mp3;0;228;228;86784;ich gebe euch zwei minuten um das stück auf euch wirken zu lassen;ich gebe euch zwei minuten um das stück auf euch wirken zu lassen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407985.mp3;common_voice_de_22407985.mp3;0;241;241;91776;allerdings ist es nicht erlaubt die insel selbst zu betreten;allerdings ist es nicht erlaubt die insel selbst zu betreten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22407986.mp3;common_voice_de_22407986.mp3;0;247;247;94080;finanziert wurde der verein durch spenden und mitgliedsbeiträge;finanziert wurde der verein durch spenden und mitgliedsbeiträge;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408060.mp3;common_voice_de_22408060.mp3;0;226;226;86016;dies ist die einzige möglichkeit eine veränderung zu bewirken;dies ist die einzige möglichkeit eine veränderung zu bewirken;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408074.mp3;common_voice_de_22408074.mp3;0;308;308;117504;zuständig für das fließgewässer ist das wasserwirtschaftsamt traunstein;zuständig für das fließgewässer ist das wasserwirtschaftsamt traunstein;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408134.mp3;common_voice_de_22408134.mp3;0;194;194;73728;thagame hingegen gehörte das bisherige label;the game hingegen gehörte das bisherige label;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408145.mp3;common_voice_de_22408145.mp3;0;233;233;88704;neben der musik gilt seine leidenschaft dem sport;neben der musik gilt seine leidenschaft dem sport;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408166.mp3;common_voice_de_22408166.mp3;0;259;259;98688;die zeit seiner regierung gehört zu den glücklichsten des stifts hildesheim;die zeit seiner regierung gehört zu den glücklichsten des stifts hildesheim;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408167.mp3;common_voice_de_22408167.mp3;0;250;250;95232;der begriff stammt aber ursprünglich aus der zeit des zweiten weltkriegs;der begriff stammt aber ursprünglich aus der zeit des zweiten weltkriegs;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408168.mp3;common_voice_de_22408168.mp3;0;228;228;86784;dies würde die verbreitung der ersten drei evangelien voraussetzen;dies würde die verbreitung der ersten drei evangelien voraussetzen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408200.mp3;common_voice_de_22408200.mp3;0;220;220;83712;dazu kamen später weitere eisenbahnlinien;dazu kamen später weitere eisenbahnlinien;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408228.mp3;common_voice_de_22408228.mp3;0;341;341;130176;der klimawandel ist eine globale herausforderung und wir sollten eine globale antwort darauf geben;der klimawandel ist eine globale herausforderung und wir sollten eine globale antwort darauf geben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408234.mp3;common_voice_de_22408234.mp3;0;356;356;135936;er studierte arabistik an der libanesischen universität zu bayrut;er studierte arabistik an der libanesischen universität zu beirut;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408235.mp3;common_voice_de_22408235.mp3;0;190;190;72192;das ist dasselbe was im brief steht;das ist dasselbe was im brief steht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408267.mp3;common_voice_de_22408267.mp3;0;114;114;43008;sie heiraten;sie heiraten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408268.mp3;common_voice_de_22408268.mp3;0;203;203;77184;das verwaltungsgericht hat seinen sitz in würzburg;das verwaltungsgericht hat seinen sitz in würzburg;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408301.mp3;common_voice_de_22408301.mp3;0;366;366;139776;die krone misst um die vier zentimeter und besitzt fünf zwei zentimeter große ausbuchtungen;die krone misst um die vier zentimeter und besitzt fünf zwei zentimeter große ausbuchtungen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408302.mp3;common_voice_de_22408302.mp3;0;329;329;125568;mehr und mehr sieht frank wie ein richtiger mensch aus;mehr und mehr sieht frank wie ein richtiger mensch aus;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408325.mp3;common_voice_de_22408325.mp3;0;198;198;75264;minute nur zu zehnt spielte;minute nur zu zehnt spielte;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408326.mp3;common_voice_de_22408326.mp3;0;267;267;101760;die europäische union und die vereinten nationen sind naturgemäß partner;die europäische union und die vereinten nationen sind naturgemäß partner;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408328.mp3;common_voice_de_22408328.mp3;0;246;246;93696;alte kirchen und kloster verfallen oder sind direkt zerstört worden;alte kirchen und kloster verfallen oder sind direkt zerstört worden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408329.mp3;common_voice_de_22408329.mp3;0;290;290;110592;in der sternwarte finden führungen und astronomische vorträge statt;in der sternwarte finden führungen und astronomische vorträge statt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408375.mp3;common_voice_de_22408375.mp3;0;319;319;121728;wir wissen jedoch auch dass ein konjenktur aufschwung immer mit mühen verbunden ist;wir wissen jedoch auch dass ein konjunkturaufschwung immer mit mühen verbunden ist;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408377.mp3;common_voice_de_22408377.mp3;0;282;282;107520;ich begrüße diese signale als zeichen der hoffnung und viel versprechende gesten;ich begrüße diese signale als zeichen der hoffnung und viel versprechende gesten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408378.mp3;common_voice_de_22408378.mp3;0;199;199;75648;die bevölkerung besteht zumeist aus armen;die bevölkerung besteht zumeist aus armen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408379.mp3;common_voice_de_22408379.mp3;0;319;319;121728;wer kann den freien zugang zu information unterhaltung und wissen gewährleisten;wer kann den freien zugang zu information unterhaltung und wissen gewährleisten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408409.mp3;common_voice_de_22408409.mp3;0;257;257;97920;dazu kam dass es in bömen zu dieser zeit eine hungersnot gab;dazu kam dass es in böhmen zu dieser zeit eine hungersnot gab;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408435.mp3;common_voice_de_22408435.mp3;0;239;239;91008;eine neugestaltung der europäischen rechtsvorschriften ist daher unerlässlich;eine neugestaltung der europäischen rechtsvorschriften ist daher unerlässlich;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408444.mp3;common_voice_de_22408444.mp3;0;201;201;76416;technisch war sie jedoch gänzlich anders aufgebaut;technisch war sie jedoch gänzlich anders aufgebaut;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408469.mp3;common_voice_de_22408469.mp3;0;242;242;92160;dies waren die letzten internationalen spiele für kent nialson;dies waren die letzten internationalen spiele für kent nielsen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408479.mp3;common_voice_de_22408479.mp3;0;219;219;83328;wir müssen aktiv und nicht passiv an den wandel herangehen;wir müssen aktiv und nicht passiv an den wandel herangehen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408532.mp3;common_voice_de_22408532.mp3;0;311;311;118656;die kommission kann nicht im voraus einen zeitplan für alle maßnahmen ausgeben;die kommission kann nicht im voraus einen zeitplan für alle maßnahmen ausgeben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22408535.mp3;common_voice_de_22408535.mp3;0;213;213;81024;nicht viele arbeitsplätze werden mit dem geld sofort geschaffen;nicht viele arbeitsplätze werden mit dem geld sofort geschaffen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22410810.mp3;common_voice_de_22410810.mp3;0;360;360;137472;diese serie des dixy lables enthielt veröffentlichungen regionaler natur die erfolgversprachen;diese serie des dixie labels enthielt veröffentlichungen regionaler natur die erfolg versprachen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22410812.mp3;common_voice_de_22410812.mp3;0;204;204;77568;das wird kein problem sein und ich werde mich darum kümmern;das wird kein problem sein und ich werde mich darum kümmern;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22410886.mp3;common_voice_de_22410886.mp3;0;374;374;142848;daher werden drei wagenzüge lediglich ausnahmsweise bei großveranstaltungen auf den linien zum messergelände eingesetzt;daher werden drei wagen züge lediglich ausnahmsweise bei großveranstaltungen auf den linien zum messegelände eingesetzt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22410939.mp3;common_voice_de_22410939.mp3;0;261;261;99456;verehrte kommissarin vererte kolleginnen und kollegen;verehrte kommissarin verehrte kolleginnen und kollegen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22410942.mp3;common_voice_de_22410942.mp3;0;285;285;108672;diese zeichnete sich durch ihre hohe mobilität und überraschende angriffe aus;diese zeichnete sich durch ihre hohe mobilität und überraschende angriffe aus;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22410945.mp3;common_voice_de_22410945.mp3;0;133;133;50304;das gilt auch für das deutsche;das gilt auch für das deutsche;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22411077.mp3;common_voice_de_22411077.mp3;0;213;213;81024;damit wäre der code wesentlich aktueller;damit wäre der code wesentlich aktueller;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22411079.mp3;common_voice_de_22411079.mp3;0;142;142;53760;die familie zog schließlich nach wien;die familie zog schließlich nach wien;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_22411081.mp3;common_voice_de_22411081.mp3;0;299;299;114048;dies stellt eine grundsätzliche garantie für die qualität des trinkwassers dar;dies stellt eine grundsätzliche garantie für die qualität des trinkwassers dar;train
